  -1.9995000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
  -1.9985000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9975000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9965000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9955000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9945000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9935000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9925000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9915000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9905000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9895000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9885000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9875000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9865000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9855000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9845000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9835000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9825000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9815000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9805000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9795000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9785000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9775000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9765000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9755000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9745000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9735000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9725000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9715000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9705000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9695000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9685000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9675000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9665000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9655000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9645000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9635000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9625000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9615000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9605000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9595000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9585000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9575000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9565000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9555000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9545000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9535000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9525000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9515000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9505000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9495000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9485000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9475000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9465000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9455000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9445000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9435000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9425000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9415000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9405000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9395000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9385000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9375000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9365000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9355000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9345000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9335000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9325000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9315000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9305000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9295000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
  -1.9285000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00   0.0000000e+00
  -1.9275000e+00   7.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00
